id,date,category,energy,range,color,papers,transmission,price,offer,wilaya,town,brand,model,year,volume,horses,radar de recul,toit ouvrant,alarme,direction assisstée,climatisation,jantes alliage,esp,vitres éléctriques,retroviseurs électriques,phares antibrouillard,phares xénon,feux du jour,abs
27593918,18-07-2021,mini citadine,essence,300000,noir,carte grise (safia),manuelle,85.0,négociable,tipaza,bou ismail,chevrolet,spark,2010,1.9,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27584117,18-07-2021,commerciale,diesel,400,gris,licence moudjahid / délai,manuelle,310.0,négociable,oran,oran,renault,kangoo,2021,1.9,105.0,0,0,1,0,1,0,1,1,1,1,0,0,1
27348766,18-07-2021,mini citadine,essence,300000,blanc,carte grise (safia),manuelle,42.0,offert,oran,bir el djir,suzuki,alto,2009,2.5,,0,0,0,0,1,0,0,0,0,0,0,0,0
27593886,18-07-2021,moyenne berline,essence,90000,blanc,carte grise (safia),automatique,550.0,négociable,blida,boufarik,mercedes benz,classe,2016,2.0,150.0,1,0,1,1,1,1,1,1,1,1,0,0,1
27585313,19-07-2021,citadine,diesel,1000,noir,licence moudjahid / délai,manuelle,610.0,fixe,alger,ain benian,volkswagen,golf,2021,1.6,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27593835,26-07-2021,citadine,essence,3500000,gris,carte grise (safia),manuelle,74.0,fixe,tlemcen,tlemcen,peugeot,206,2006,1.3,,0,0,0,0,1,0,1,0,0,0,0,1,1
27593833,18-07-2021,moyenne berline,diesel,1234,violet,licence moudjahid / délai,automatique,19.0,fixe,oran,oran,renault,megane,2007,1.5,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27593831,18-07-2021,citadine,essence,103090,blanc,carte jaune (safia),manuelle,111.0,négociable,alger,alger centre,volkswagen,polo,2013,1.9,65.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27593807,18-07-2021,citadine,diesel,1,gris,carte grise (safia),manuelle,304.0,fixe,alger,alger centre,dacia,sandero,2021,,,0,0,0,0,0,0,0,0,0,0,0,0,0
26934095,18-07-2021,berline,gpl,160000,blanc,carte grise (safia),manuelle,129.0,offert,oran,oued tlelat,great wall,c30,2012,2.5,76.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27593693,18-07-2021,berline,diesel,266000,gris,carte grise (safia),manuelle,175.0,offert,biskra,biskra,peugeot,406,2002,,,0,0,0,0,1,0,0,0,0,0,0,0,0
26936127,18-07-2021,moyenne berline,diesel,530000,noir,carte grise (safia),manuelle,1000.0,négociable,ain defla,khemis miliana,volkswagen,golf,2007,2.0,280.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27593640,18-07-2021,pickup,diesel,485000,blanc,carte grise (safia),manuelle,165.0,offert,constantine,constantine,toyota,hilux,2007,2.5,102.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27593638,18-07-2021,tout terrain - suv,essence,2460000,gris,carte grise (safia),manuelle,170.0,offert,mostaganem,mostaganem,mitsubishi,pajero,1992,2.0,110.0,0,1,0,1,1,1,0,1,1,1,1,1,0
27593537,24-07-2021,tout terrain - suv,diesel,83000,gris,carte grise (safia),manuelle,410.0,négociable,alger,alger centre,bmw,x1,2013,1.9,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27529121,18-07-2021,citadine,essence,333,bleu,carte grise (safia),manuelle,22.0,offert,setif,bougaa,peugeot,205,1985,1.9,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27593510,18-07-2021,citadine,essence,22,,carte grise (safia),manuelle,60.0,négociable,alger,beni messous,faw,faw,2004,,,0,0,0,1,0,0,0,1,1,0,0,0,0
27437006,18-07-2021,mini citadine,essence,313,blanc,carte grise (safia),manuelle,69.0,offert,setif,setif,suzuki,alto,2009,2.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27593498,27-07-2021,citadine,essence,207000,gris,carte grise (safia),manuelle,130.0,fixe,alger,kouba,toyota,yaris,2005,1.6,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0
26190393,18-07-2021,citadine,diesel,100000,blanc,carte grise (safia),manuelle,25.0,fixe,alger,bachdjerrah,fiat,uno,1992,1.6,,0,0,0,0,0,0,0,0,0,0,0,0,0
27593402,18-07-2021,citadine,essence,142,blanc,carte grise (safia),manuelle,120.0,offert,bouira,ain bessem,peugeot,208,2014,1.6,128.0,0,0,1,1,1,0,1,1,1,0,0,1,1
27593391,23-07-2021,pickup,diesel,18,blanc,licence moudjahid / délai,automatique,685.0,négociable,el taref,bouteldja,mitsubishi,l200,2021,1.6,106.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27593363,27-07-2021,citadine,diesel,22000,gris,carte grise (safia),automatique,263.0,offert,medea,damiat,dacia,sandero,2019,2.3,101.0,1,0,1,1,1,0,0,0,0,0,0,0,1
27593326,18-07-2021,citadine,essence,429000,gris,carte grise (safia),manuelle,78.0,négociable,el bayadh,el bayadh,toyota,yaris,2004,1.2,,0,0,0,0,1,1,0,1,1,0,0,0,0
27593324,18-07-2021,citadine,diesel,30000,vert,carte grise (safia),manuelle,95.0,offert,blida,chebli,peugeot,207,2007,1.8,112.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27593312,18-07-2021,grande berline,diesel,176000,blanc,carte grise (safia),automatique,330.0,offert,batna,batna,mercedes benz,classe,2014,2.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24555611,18-07-2021,commerciale,diesel,130,noir,carte grise (safia),manuelle,245.0,offert,alger,el harrach,peugeot,partner,2015,1.2,,1,0,1,1,1,1,1,1,1,1,1,0,1
27593283,18-07-2021,citadine,diesel,300000,bleu,carte grise (safia),manuelle,53.0,négociable,oran,bir el djir,peugeot,206,2000,1.9,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27593225,18-07-2021,moyenne berline,essence,127,gris,carte grise (safia),automatique,330.0,négociable,skikda,azzaba,mercedes benz,classe,2014,2.2,184.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27593220,18-07-2021,berline,essence,290,blanc,carte grise (safia),manuelle,124.5,offert,alger,ain benian,hyundai,accent,2013,1.5,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27583813,22-07-2021,commerciale,diesel,97000,gris,carte grise (safia),manuelle,343.0,offert,constantine,constantine,peugeot,partner,2018,1.1,65.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27593158,22-07-2021,berline,gpl,42000,gris,carte grise (safia),manuelle,240.0,fixe,boumerdes,thenia,renault,symbol,2020,1.9,130.0,1,0,0,1,1,1,1,1,1,1,1,1,1
27593132,22-07-2021,citadine,essence,272000,gris,carte grise (safia),manuelle,91.0,offert,skikda,collo,volkswagen,polo,2009,,,0,0,1,1,1,0,0,1,0,0,0,0,1
27593022,18-07-2021,mini citadine,essence,11111,gris,carte grise (safia),manuelle,41.0,négociable,djelfa,djelfa,suzuki,maruti,2005,1.4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27592977,21-07-2021,tout terrain - suv,diesel,70000,blanc,carte grise (safia),automatique,495.0,offert,setif,el eulma,land rover,range,2013,2.2,163.0,1,0,1,1,1,1,1,1,1,1,0,1,1
27167251,18-07-2021,berline,gpl,175,gris,carte grise (safia),manuelle,150.0,offert,alger,el harrach,opel,insignia,2011,1.5,85.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27592882,27-07-2021,citadine,gpl,365000,noir,carte grise (safia),manuelle,117.0,offert,guelma,bordj sabat,kia,rio,2007,2.0,140.0,0,0,1,1,1,0,0,1,0,0,0,0,0
26330018,18-07-2021,moyenne berline,diesel,349000,noir,carte grise (safia),manuelle,126.0,offert,oum el bouaghi,ain beida,seat,leon,2010,1.2,80.0,1,1,1,1,1,1,1,1,1,1,0,0,1
27592838,18-07-2021,berline,essence,236,blanc,carte grise (safia),manuelle,130.0,offert,chlef,chlef,dacia,logan,2015,1.2,75.0,0,0,0,1,1,0,0,0,0,0,0,0,1
27362307,18-07-2021,mini citadine,essence,182000,gris,carte grise (safia),manuelle,71.0,offert,chlef,chlef,chery,qq,2012,2.0,96.0,0,0,0,0,1,1,0,0,0,1,0,0,0
27417528,18-07-2021,mini citadine,essence,320,blanc,carte jaune (safia),manuelle,58.0,offert,constantine,el khroub,chery,qq,2013,1.4,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27592679,22-07-2021,citadine,essence,233,gris,carte grise (safia),manuelle,115.0,négociable,alger,baba hassen,kia,rio,2008,1.5,85.0,0,0,1,1,1,0,1,1,1,0,1,1,1
27592678,18-07-2021,mini citadine,essence,1111,gris,carte grise (safia),manuelle,56.5,offert,blida,beni mered,suzuki,maruti,2011,1.5,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27507513,18-07-2021,moyenne berline,essence,315000,noir,carte grise (safia),manuelle,90.0,négociable,alger,zeralda,fiat,grande,2009,1.5,109.0,0,0,0,1,1,1,0,1,1,0,1,0,1
27326104,18-07-2021,berline,diesel,470,blanc,carte grise (safia),manuelle,92.0,offert,alger,staoueli,mercedes benz,classe,1999,1.4,75.0,0,0,1,1,1,1,1,1,1,0,0,0,1
27552211,18-07-2021,moyenne berline,diesel,500000,blanc,carte grise (safia),manuelle,55.0,négociable,alger,belouizdad,opel,astra,2001,1.9,105.0,0,0,0,1,0,0,0,1,0,1,0,1,1
27592558,18-07-2021,pickup,diesel,635000,noir,carte grise (safia),manuelle,300.0,négociable,djelfa,djelfa,toyota,hilux,2010,1.5,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27313709,18-07-2021,berline,gpl,142000,blanc,carte grise (safia),manuelle,163.0,offert,batna,merouana,renault,symbol,2016,1.6,115.0,0,0,1,0,1,1,0,1,1,0,1,0,1
27592532,18-07-2021,moyenne berline,diesel,125000,blanc,carte grise (safia),automatique,405.0,offert,relizane,relizane,volkswagen,golf,2018,0.8,47.0,1,1,1,1,0,1,1,1,1,1,1,1,1
27592514,18-07-2021,break - familiale,diesel,300000,gris,carte grise (safia),manuelle,68.0,offert,bejaia,akbou,kia,carens,2006,1.5,110.0,0,0,1,1,1,0,1,1,1,1,0,1,1
27592500,18-07-2021,tout terrain - suv,diesel,144,blanc,carte grise (safia),manuelle,222.0,offert,biskra,biskra,peugeot,2008,2015,1.8,,1,1,1,1,1,1,1,1,1,1,1,1,0
27199818,18-07-2021,berline,gpl,11111,noir,carte grise (safia),manuelle,105.0,offert,mila,zeghaia,chevrolet,aveo,2009,1.4,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0
27592432,18-07-2021,berline,gpl,33000,gris,carte grise (safia),manuelle,220.0,offert,ain temouchent,ain el arbaa,renault,symbol,2018,1.2,75.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27567107,26-07-2021,citadine,essence,350000,blanc,carte grise (safia),manuelle,130.0,offert,blida,ouled yaich,seat,ibiza,2015,2.0,110.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27592360,21-07-2021,tout terrain - suv,diesel,69000,blanc,carte grise (safia),automatique,610.0,offert,tebessa,tebessa,volkswagen,tiguan,2017,1.7,75.0,1,0,1,1,1,1,1,1,1,1,0,1,1
27559547,21-07-2021,commerciale,diesel,393000,bleu,carte grise (safia),manuelle,116.0,fixe,bejaia,akbou,peugeot,partner,2007,1.9,130.0,0,0,0,1,1,0,1,1,0,1,1,0,1
27592257,18-07-2021,grande berline,diesel,280000,gris,carte grise (safia),automatique,112.0,offert,sidi bel abbes,sidi bel abbes,mercedes benz,classe,1999,,,1,0,0,1,1,1,1,1,1,1,0,0,1
22778557,18-07-2021,moyenne berline,diesel,400,gris,carte grise (safia),manuelle,90.0,négociable,alger,alger centre,volkswagen,golf,2003,1.9,105.0,0,0,0,0,1,1,0,1,1,0,0,0,1
27503525,24-07-2021,moyenne berline,diesel,61500,blanc,carte jaune (safia),automatique,540.0,offert,oran,bir el djir,volkswagen,golf,2018,2.0,177.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27592138,18-07-2021,commerciale,diesel,280000,gris,carte grise (safia),manuelle,104.0,offert,el oued,el mghair,peugeot,partner,2008,1.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21318931,18-07-2021,tout terrain - suv,diesel,212000,marron,carte grise (safia),manuelle,230.0,offert,batna,batna,kia,sportage,2012,2.0,,1,1,1,1,1,1,1,1,1,1,1,1,1
27592054,18-07-2021,berline,essence,350000,gris,carte grise (safia),manuelle,45.0,négociable,oran,bir el djir,nissan,sunny,2013,1.2,82.0,0,0,0,1,1,0,1,0,0,0,0,0,1
27555836,18-07-2021,berline,essence,300000,gris,carte grise (safia),manuelle,87.0,négociable,alger,cheraga,chevrolet,optra,2009,1.5,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27342970,18-07-2021,berline,diesel,33333,bleu,carte grise (safia),manuelle,40.0,négociable,boumerdes,larbatache,ford,focus,1999,2.0,143.0,0,0,0,1,0,0,0,1,1,1,0,0,1
27229501,18-07-2021,commerciale,diesel,333000,blanc,carte grise (safia),manuelle,135.0,offert,bouira,lakhdaria,peugeot,partner,2012,0.8,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27591789,18-07-2021,moyenne berline,gpl,57778,vert,carte grise (safia),manuelle,46.0,négociable,khenchela,khenchela,renault,21,1993,1.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27591776,18-07-2021,berline,essence,33333,bleu,carte grise (safia),manuelle,33.0,négociable,alger,dar el beida,peugeot,405,1989,1.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27315761,18-07-2021,citadine,diesel,25000,gris,carte grise (safia),manuelle,272.0,offert,ain defla,khemis miliana,citroen,c3,2016,,,1,1,1,1,1,1,1,1,1,1,1,1,1
27591739,18-07-2021,citadine,essence,68400,blanc,carte grise (safia),manuelle,250.0,négociable,alger,mahelma,seat,ibiza,2018,1.6,105.0,1,0,1,1,1,1,1,1,0,1,1,1,1
27591669,18-07-2021,grande berline,diesel,358000,noir,carte grise (safia),manuelle,113.0,négociable,bejaia,bejaia,mercedes benz,classe,1999,1.6,,0,0,0,0,0,0,0,0,0,0,0,0,0
27591650,22-07-2021,break - familiale,diesel,79000,blanc,carte grise (safia),manuelle,356.0,offert,constantine,constantine,volkswagen,caddy,2018,1.9,105.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27482933,18-07-2021,citadine,diesel,44000,blanc,carte grise (safia),manuelle,320.0,négociable,oran,oran,renault,clio,2019,1.5,109.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27529683,18-07-2021,citadine,essence,300000,bleu,carte grise (safia),manuelle,22.0,offert,setif,bougaa,peugeot,205,1985,1.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25724806,18-07-2021,citadine,diesel,1111111,blanc,carte grise (safia),manuelle,37.0,offert,alger,saoula,renault,clio,1998,2.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27554305,18-07-2021,citadine,essence,170000,gris,carte grise (safia),manuelle,95.0,offert,oran,bir el djir,peugeot,206,2011,1.3,,0,0,1,1,1,0,1,1,0,1,0,0,1
27591557,21-07-2021,tout terrain - suv,diesel,85000,blanc,licence moudjahid / délai,automatique,610.0,offert,tebessa,tebessa,volkswagen,tiguan,2018,2.4,150.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27081443,18-07-2021,commerciale,diesel,6000000,gris,carte grise (safia),manuelle,46.5,offert,tlemcen,ghazaouet,renault,express,1997,0.8,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27223139,18-07-2021,citadine,diesel,185275,blanc,carte grise (safia),manuelle,37.5,offert,alger,bab el oued,volkswagen,golf,1990,0.8,,0,0,0,0,0,0,0,0,0,0,0,0,0
27591541,18-07-2021,commerciale,diesel,370000,blanc,carte grise (safia),manuelle,185.0,négociable,khenchela,khenchela,peugeot,boxer,2012,1.2,60.0,0,0,0,1,1,0,0,1,0,0,0,0,1
27278048,24-07-2021,berline,gpl,210,noir,carte grise (safia),manuelle,127.0,offert,tlemcen,mansourah,chevrolet,sail,2012,1.7,71.0,0,0,1,1,1,1,1,1,1,1,0,0,1
27210259,18-07-2021,commerciale,diesel,1111111,blanc,carte grise (safia),manuelle,76.0,fixe,setif,ain azel,renault,kangoo,2000,1.5,85.0,0,0,1,1,0,0,0,0,0,0,0,0,0
27591502,18-07-2021,moyenne berline,diesel,110000,noir,carte grise (safia),manuelle,125.0,négociable,mostaganem,mostaganem,renault,megane,2006,1.1,34.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27591471,18-07-2021,mini citadine,essence,93000,blanc,carte grise (safia),manuelle,8.0,négociable,setif,setif,hyundai,i10,2017,2.0,140.0,1,1,0,1,1,1,1,1,1,0,0,0,1
27562060,18-07-2021,citadine,diesel,3100000,blanc,carte grise (safia),manuelle,72.5,offert,tebessa,bir el ater,renault,clio,2000,,,0,0,0,1,1,0,0,1,0,1,0,0,0
27546433,18-07-2021,break - familiale,diesel,308000,gris,carte grise (safia),manuelle,106.0,négociable,setif,setif,kia,carens,2008,1.2,75.0,0,0,0,1,1,1,0,1,1,1,0,0,1
27544358,18-07-2021,berline,gpl,97000,gris,carte grise (safia),manuelle,220.0,fixe,constantine,constantine,renault,symbol,2019,1.4,70.0,1,0,1,0,1,1,1,1,1,1,1,1,1
27527559,19-07-2021,citadine,essence,290000,vert,carte grise (safia),manuelle,112.0,offert,bordj bou arreridj,bordj bou arreridj,renault,megane,1999,1.2,75.0,0,0,0,1,1,1,0,1,1,1,0,0,1
27591352,18-07-2021,moyenne berline,essence,10800,bleu,carte grise (safia),automatique,400.0,négociable,jijel,taher,volkswagen,golf,2015,1.4,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27139800,23-07-2021,citadine,essence,156000,blanc,carte grise (safia),manuelle,157.0,offert,batna,batna,renault,clio,2014,1.1,,0,0,1,1,1,1,1,1,1,1,0,0,1
27548654,18-07-2021,citadine,diesel,25000,bleu,carte grise (safia),manuelle,298.0,offert,tlemcen,tlemcen,renault,clio,2019,2.0,110.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27591289,24-07-2021,moyenne berline,diesel,199200,blanc,carte grise (safia),manuelle,175.0,offert,blida,meftah,volkswagen,golf,2011,1.8,90.0,1,1,0,1,1,1,1,1,1,1,0,1,1
27393209,18-07-2021,camionnette,essence,149000,gris,carte grise (safia),manuelle,80.0,offert,alger,rahmania,dfsk,mini,2013,2.0,143.0,1,1,1,1,1,1,1,1,1,1,0,1,1
25443733,18-07-2021,berline,gpl,251000,blanc,carte grise (safia),manuelle,110.0,offert,alger,bachdjerrah,chevrolet,cruze,2010,1.5,,1,0,1,1,1,1,1,1,1,1,1,0,1
27467296,18-07-2021,citadine,essence,22000,blanc,carte grise (safia),manuelle,23.0,offert,chlef,chlef,hafei motors,yavuz,2006,1.4,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24749769,18-07-2021,citadine,diesel,340000,bleu,carte grise (safia),manuelle,100.0,négociable,bouira,lakhdaria,peugeot,207,2007,1.9,65.0,0,0,0,1,1,1,1,1,0,1,0,0,1
27509485,24-07-2021,tout terrain - suv,diesel,250000,gris,carte grise (safia),automatique,140.0,offert,alger,alger centre,kia,sportage,2009,1.2,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27266702,18-07-2021,citadine,diesel,197000,grenat,carte grise (safia),manuelle,115.0,fixe,alger,bordj el bahri,seat,ibiza,2007,0.8,47.0,0,0,0,1,1,1,0,1,0,0,0,0,1
27563750,22-07-2021,mini citadine,essence,338,gris,carte grise (safia),manuelle,106.0,fixe,chlef,chlef,hyundai,atos,2008,2.0,140.0,0,0,1,0,1,1,0,1,0,1,0,0,0
27493977,18-07-2021,tout terrain - suv,diesel,117000,gris,carte grise (safia),automatique,360.0,fixe,alger,staoueli,bmw,x5,2010,2.2,136.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27558040,27-07-2021,berline,essence,10500,gris,carte grise (safia),manuelle,164.0,offert,ain defla,miliana,renault,symbol,2016,1.9,68.0,1,0,0,1,1,0,1,1,1,1,1,1,1
27591220,18-07-2021,moyenne berline,essence,143000,blanc,carte grise (safia),manuelle,90.0,fixe,mostaganem,sayada,hafei motors,new,2012,1.6,,0,0,0,0,0,0,0,0,0,0,0,0,0
26961017,18-07-2021,moyenne berline,gpl,230000,miel,carte grise (safia),manuelle,70.0,offert,alger,zeralda,renault,11,1988,2.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23252829,18-07-2021,moyenne berline,diesel,28000,gris,carte grise (safia),automatique,535.0,offert,alger,ben aknoun,volkswagen,golf,2018,2.0,310.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27549453,18-07-2021,pickup,diesel,560000,gris,carte grise (safia),manuelle,160.0,fixe,boumerdes,ouled moussa,nissan,pickup,2004,2.0,177.0,0,0,1,1,1,1,0,0,0,0,0,0,0
27510364,18-07-2021,citadine,essence,430000,blanc,carte grise (safia),manuelle,105.0,offert,ain temouchent,ain temouchent,renault,clio,2013,1.5,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27495715,18-07-2021,commerciale,diesel,700,gris,licence moudjahid / délai,manuelle,351.0,négociable,alger,alger centre,renault,kangoo,2021,,,0,0,0,1,1,1,0,1,1,1,0,0,1
26802689,18-07-2021,tout terrain - suv,diesel,163000,beige,carte grise (safia),manuelle,182.0,offert,alger,draria,renault,captur,2014,2.0,140.0,1,0,1,1,1,1,1,1,1,1,0,1,1
27411537,18-07-2021,grande berline,diesel,16000,noir,carte grise (safia),automatique,750.0,négociable,jijel,kaous,mercedes benz,classe,2016,1.1,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27480733,18-07-2021,citadine,essence,12345,blanc,carte grise (safia),manuelle,10.0,négociable,blida,boufarik,renault,4,1985,,,0,0,0,0,0,0,0,0,0,0,0,0,0
27566545,18-07-2021,mini citadine,essence,400000,gris,carte grise (safia),manuelle,78.0,négociable,saida,saida,hyundai,atos,2003,1.6,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27579018,18-07-2021,tout terrain - suv,diesel,274000,gris,carte grise (safia),automatique,215.0,offert,alger,birkhadem,volkswagen,tiguan,2011,1.5,74.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27573667,18-07-2021,grande berline,essence,76000,blanc,carte jaune (safia),automatique,430.0,offert,alger,birkhadem,jaguar,xe,2017,1.8,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27208354,22-07-2021,citadine,essence,11111,blanc,carte grise (safia),manuelle,59.0,offert,tiaret,sougueur,renault,megane,1998,1.6,80.0,0,0,1,1,1,0,0,1,0,1,0,0,1
27546351,26-07-2021,citadine,diesel,220,maron,carte grise (safia),manuelle,167.0,offert,boumerdes,el kharrouba,peugeot,208,2013,1.5,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27098853,18-07-2021,berline,essence,37000,noir,carte grise (safia),manuelle,300.0,offert,alger,ain benian,skoda,rapid,2019,1.5,90.0,1,0,1,1,1,1,1,1,1,1,0,0,1
27591147,18-07-2021,citadine,diesel,186,blanc,carte jaune (safia),automatique,180.0,offert,relizane,relizane,renault,clio,2014,2.9,120.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27274381,18-07-2021,citadine,diesel,58000,gris,carte grise (safia),manuelle,263.0,offert,laghouat,laghouat,renault,clio,2019,1.6,92.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27583362,18-07-2021,citadine,essence,93000,blanc,carte grise (safia),manuelle,8.0,négociable,setif,setif,hyundai,grand,2017,1.9,65.0,1,0,0,0,1,0,0,0,0,0,0,0,1
27470832,25-07-2021,citadine,essence,370000,bleu,carte grise (safia),manuelle,85.0,offert,setif,setif,peugeot,206,2007,1.1,,0,0,0,0,1,0,0,0,0,0,0,0,0
27205625,18-07-2021,berline,essence,22222,gris,carte grise (safia),manuelle,15.0,négociable,tlemcen,maghnia,peugeot,504,1973,2.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27072861,18-07-2021,berline,gpl,370000,gris,carte grise (safia),manuelle,72.0,offert,tlemcen,tlemcen,haima,family,2009,1.5,85.0,0,0,1,1,1,0,1,1,1,0,1,1,1
27473618,18-07-2021,tout terrain - suv,diesel,175000,gris,carte grise (safia),automatique,220.0,offert,oran,oran,volkswagen,tiguan,2013,1.6,105.0,1,1,1,1,1,1,1,1,1,1,0,0,1
27445181,25-07-2021,citadine,essence,1,beige,carte grise (safia),manuelle,9.0,offert,tipaza,chaiba,lada,samara,1988,1.9,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27470500,18-07-2021,citadine,essence,1234,rouge,carte grise (safia),manuelle,15.0,négociable,ain defla,hammam righa,citroen,2,1985,1.6,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27545461,27-07-2021,tout terrain - suv,diesel,205,noir,carte grise (safia),manuelle,130.0,offert,boumerdes,si mustapha,kia,sportage,2009,1.6,92.0,0,0,0,1,1,1,0,1,0,1,0,0,1
27331032,23-07-2021,citadine,diesel,250000,gris,carte grise (safia),manuelle,100.0,offert,guelma,ain reggada,peugeot,207,2007,1.5,85.0,0,0,0,1,1,1,1,1,1,1,0,0,1
27241598,18-07-2021,berline,essence,184000,gris,carte grise (safia),manuelle,54.0,fixe,alger,ain benian,haima,family,2008,1.2,,0,0,0,1,1,0,0,1,1,0,0,0,0
27487741,18-07-2021,camionnette,essence,9600,gris,carte grise (safia),manuelle,150.0,offert,alger,douera,chery,youki,2020,2.0,143.0,0,0,0,0,1,0,0,0,0,0,0,0,0
27500919,18-07-2021,berline,gpl,420000,blanc,carte grise (safia),manuelle,125.0,offert,biskra,biskra,hyundai,accent,2013,,211.0,0,0,1,1,1,0,0,1,1,1,0,1,0
27591097,18-07-2021,grande berline,essence,233333,vert,carte grise (safia),manuelle,42.0,négociable,boumerdes,dellys,bmw,série,1983,,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27555421,18-07-2021,moyenne berline,diesel,200000,noir,carte grise (safia),automatique,360.0,négociable,alger,les eucalyptus,volkswagen,golf,2016,1.9,65.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27393547,18-07-2021,commerciale,diesel,1111,blanc,carte grise (safia),manuelle,52.0,négociable,jijel,kaous,renault,kangoo,1999,1.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26849406,25-07-2021,berline,diesel,335,gris,carte grise (safia),manuelle,118.0,offert,laghouat,laghouat,peugeot,407,2010,1.6,102.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27591082,18-07-2021,berline,essence,157000,noir,carte grise (safia),automatique,260.0,négociable,annaba,annaba,mercedes benz,classe,2013,2.0,141.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27328387,18-07-2021,break - familiale,diesel,221000,gris,carte grise (safia),manuelle,250.0,offert,relizane,relizane,volkswagen,touran,2012,2.0,150.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27326703,18-07-2021,camionnette,diesel,21200,blanc,carte grise (safia),manuelle,325.0,offert,bordj bou arreridj,bordj bou arreridj,kia,k2500,2020,2.2,184.0,0,0,0,1,1,0,1,1,0,0,0,0,1
